t,x,z,vx,vz
0.305,0.44060361650240687,1.5023816023397516,1.4446020213193669,2.7207220568516446
0.31,0.44782662660900374,1.5159388376240097,1.4446020213193669,2.7021720568516443
0.315,0.45504963671560056,1.529403322908268,1.4446020213193669,2.6836220568516445
0.32,0.46227264682219743,1.5427750581925261,1.4446020213193669,2.6650720568516446
0.325,0.46949565692879425,1.5560540434767844,1.4446020213193669,2.6465220568516443
0.33,0.4767186670353911,1.5692402787610427,1.4446020213193669,2.6279720568516445
0.335,0.48394167714198794,1.582333764045301,1.4446020213193669,2.6094220568516446
0.34,0.49116468724858475,1.5953344993295593,1.4446020213193669,2.5908720568516443
0.34500000000000003,0.4983876973551816,1.6082424846138172,1.4446020213193669,2.572322056851644
0.35000000000000003,0.5056107074617785,1.6210577198980758,1.4446020213193669,2.553772056851644
0.355,0.5128337175683753,1.6337802051823338,1.4446020213193669,2.5352220568516444
0.36,0.520056727674972,1.646409940466592,1.4446020213193669,2.5166720568516445
0.365,0.5272797377815689,1.65894692575085,1.4446020213193669,2.4981220568516447
0.37,0.5345027478881658,1.6713911610351084,1.4446020213193669,2.4795720568516444
0.375,0.5417257579947625,1.6837426463193665,1.4446020213193669,2.4610220568516445
0.38,0.5489487681013594,1.6960013816036248,1.4446020213193669,2.4424720568516447
0.385,0.5561717782079563,1.7081673668878832,1.4446020213193669,2.4239220568516444
